date,asset,usd,inr
2019-06-17,btc,9320.35,651338.81
2019-06-16,btc,8994.49,627632.25
2019-06-15,btc,8838.38,617616.81
2019-06-14,btc,8693.83,607525.06
2019-06-13,btc,8230.92,572404.81
2019-06-12,btc,8145.86,566267.81
2019-06-11,btc,7927.71,550112.0
2019-06-10,btc,8000.33,556292.06
2019-06-09,btc,7688.08,533207.94
2019-06-08,btc,7954.13,551936.94
2019-06-07,btc,8043.95,558169.81
2019-06-06,btc,7822.02,540856.94
2019-06-05,btc,7824.23,543005.88
2019-06-04,btc,7707.77,534271.06
2019-06-03,btc,8209.0,567831.75
2019-06-02,btc,8742.96,608332.13
2019-06-01,btc,8564.02,595878.25
2019-05-31,btc,8574.5,596607.81
2019-05-30,btc,8319.47,580143.44
2019-05-29,btc,8659.49,604650.44
2019-05-28,btc,8719.96,607380.19
2019-05-27,btc,8805.78,612029.63
2019-05-26,btc,8673.22,601674.63
2019-05-25,btc,8052.54,558685.5
2019-05-24,btc,7987.37,554163.81
2019-05-23,btc,7881.85,549009.5
2019-05-22,btc,7680.07,534916.69
2019-05-21,btc,7963.33,554605.94
2019-05-20,btc,7978.31,557256.94
2019-05-19,btc,8197.69,576237.44
2019-05-18,btc,7271.21,511514.94
2019-05-17,btc,7343.9,516628.38
2019-05-16,btc,7884.91,553836.44
2019-05-15,btc,8205.17,576160.31
2019-05-14,btc,7994.42,562129.69
2019-05-13,btc,7814.92,551816.63
2019-05-12,btc,6972.37,487595.44
2019-05-11,btc,7204.77,503847.69
2019-05-10,btc,6378.85,446088.84
2019-05-09,btc,6174.53,433452.22
2019-05-08,btc,5982.46,417096.94
2019-05-07,btc,5829.5,405856.31
2019-05-06,btc,5746.81,398887.59
2019-05-05,btc,5795.71,400935.0
2019-05-04,btc,5831.17,403388.5
2019-05-03,btc,5768.29,399038.72
2019-05-02,btc,5505.28,382256.06
2019-05-01,btc,5402.7,376259.5
2019-04-30,btc,5350.73,372228.66
2019-04-29,btc,5247.35,366381.84
2019-04-28,btc,5285.14,369177.31
2019-04-27,btc,5268.29,368005.94
2019-04-26,btc,5279.35,368773.03
2019-04-25,btc,5210.52,365621.88
2019-04-24,btc,5464.87,383118.84
2019-04-23,btc,5572.36,388775.53
2019-04-22,btc,5399.37,376338.44
2019-04-21,btc,5314.53,368668.47
2019-04-20,btc,5337.89,370395.91
2019-04-19,btc,5303.81,368031.56
2019-04-18,btc,5298.39,367661.44
2019-04-17,btc,5251.94,364634.19
2019-04-16,btc,5235.56,364033.19
2019-04-15,btc,5067.11,351979.09
2019-04-14,btc,5167.72,357455.59
2019-04-13,btc,5096.59,352492.66
2019-04-12,btc,5089.54,351999.06
2019-04-11,btc,5064.49,349551.81
2019-04-10,btc,5324.55,368193.81
2019-04-09,btc,5204.96,360555.44
2019-04-08,btc,5289.77,367969.69
2019-04-07,btc,5198.9,359609.38
2019-04-06,btc,5059.82,350296.22
2019-04-05,btc,5036.68,348694.47
2019-04-04,btc,4922.8,339576.63
2019-04-03,btc,4973.02,342469.75
2019-04-02,btc,4879.88,336322.16
2019-04-01,btc,4158.18,287765.94
2019-03-31,btc,4105.4,284829.88
2019-03-30,btc,4106.66,285166.47
2019-03-29,btc,4098.37,284590.09
2019-03-28,btc,4069.11,281544.16
2019-03-27,btc,4087.07,282305.31
2019-03-26,btc,3985.08,275199.91
2019-03-25,btc,3963.07,273187.94
2019-03-24,btc,4022.17,278215.69
2019-03-23,btc,4035.83,279160.13
2019-03-22,btc,4023.97,278337.88
2019-03-21,btc,4029.33,276710.81
2019-03-20,btc,4087.48,281361.34
2019-03-19,btc,4071.19,280983.78
2019-03-18,btc,4032.51,276737.19
2019-03-17,btc,4025.23,277592.16
2019-03-16,btc,4048.73,279212.28
2019-03-15,btc,3960.91,273156.31
2019-03-14,btc,3924.37,272109.88
2019-03-13,btc,3906.72,271877.03
2019-03-12,btc,3909.16,272177.47
2019-03-11,btc,3905.23,272585.25
2019-03-10,btc,3951.6,276603.09
2019-03-09,btc,3963.31,277449.59
2019-03-08,btc,3901.13,273157.25
2019-03-07,btc,3911.48,274612.0
2019-03-06,btc,3903.94,273597.66
2019-03-05,btc,3896.38,274694.44
2019-03-04,btc,3761.56,266732.0
2019-03-03,btc,3847.18,273149.53
2019-03-02,btc,3864.42,274373.47
2019-03-01,btc,3859.58,274026.59
2019-02-28,btc,3854.79,272984.34
2019-02-27,btc,3851.05,274212.69
2019-02-26,btc,3854.36,273447.44
2019-02-25,btc,3882.7,275028.84
2019-02-24,btc,3810.43,270696.56
2019-02-23,btc,4142.53,294266.03
2019-02-22,btc,4005.53,284536.59
2019-02-21,btc,3954.12,281513.44
2019-02-20,btc,3999.82,284223.25
2019-02-19,btc,3947.09,281406.13
2019-02-18,btc,3915.71,279531.66
2019-02-17,btc,3673.84,262057.98
2019-02-16,btc,3629.79,258917.02
2019-02-15,btc,3620.81,258290.53
2019-02-14,btc,3616.88,256870.89
2019-02-13,btc,3632.07,257423.36
2019-02-12,btc,3653.53,257767.05
2019-02-11,btc,3648.43,259895.95
2019-02-10,btc,3690.19,262592.28
2019-02-09,btc,3671.2,261242.86
2019-02-08,btc,3666.78,260928.09
2019-02-07,btc,3399.47,242385.16
2019-02-06,btc,3413.77,244267.88
2019-02-05,btc,3466.36,247931.22
2019-02-04,btc,3459.15,248004.06
2019-02-03,btc,3464.01,247550.08
2019-02-02,btc,3521.06,251633.84
2019-02-01,btc,3487.95,249267.23
2019-01-31,btc,3457.79,245364.97
2019-01-30,btc,3486.18,247969.36
2019-01-29,btc,3448.12,246307.28
2019-01-28,btc,3470.45,246749.38
2019-01-27,btc,3583.97,254412.17
2019-01-26,btc,3602.46,255699.05
2019-01-25,btc,3599.77,255529.38
2019-01-24,btc,3600.87,255673.52
2019-01-23,btc,3585.12,255123.27
2019-01-22,btc,3604.58,256790.8
2019-01-21,btc,3576.03,254595.63
2019-01-20,btc,3601.01,256536.73
2019-01-19,btc,3728.57,265667.97
2019-01-18,btc,3657.84,260628.38
2019-01-17,btc,3678.56,261325.92
2019-01-16,btc,3655.01,259786.92
2019-01-15,btc,3630.68,258150.08
2019-01-14,btc,3706.05,262364.41
2019-01-13,btc,3552.95,250053.16
2019-01-12,btc,3661.3,257680.53
2019-01-11,btc,3687.37,259526.0
2019-01-10,btc,3678.92,259071.72
2019-01-09,btc,4035.3,284732.53
2019-01-08,btc,4030.85,282703.53
2019-01-07,btc,4025.25,281062.97
2019-01-06,btc,4076.63,283471.09
2019-01-05,btc,3845.19,267367.91
2019-01-04,btc,3857.72,268227.09
2019-01-03,btc,3836.74,268997.72
2019-01-02,btc,3943.41,276018.94
2019-01-01,btc,3843.52,268047.09
2018-12-31,btc,3742.7,260375.92
2018-12-30,btc,3865.95,270273.88
2018-12-29,btc,3820.41,267142.56
2018-12-28,btc,3923.92,274380.5
2018-12-27,btc,3654.83,255820.08
2018-12-26,btc,3857.3,270610.63
2018-12-25,btc,3815.49,267557.47
2018-12-24,btc,4078.6,285994.06
2018-12-23,btc,3998.98,280490.44
2018-12-22,btc,4014.18,281596.91
2018-12-21,btc,3896.54,273307.41
2018-12-20,btc,4134.44,289778.84
2018-12-19,btc,3745.95,264819.25
2018-12-18,btc,3696.06,260549.98
2018-12-17,btc,3545.86,253866.19
2018-12-16,btc,3252.84,233947.03
2018-12-15,btc,3236.76,232930.31
2018-12-14,btc,3242.48,233342.17
2018-12-13,btc,3313.68,237028.98
2018-12-12,btc,3486.95,250502.5
2018-12-11,btc,3424.59,247714.16
2018-12-10,btc,3502.66,254009.11
2018-12-09,btc,3614.23,257966.05
2018-12-08,btc,3476.11,248107.69
2018-12-07,btc,3419.94,244098.02
2018-12-06,btc,3521.1,248452.45
2018-12-05,btc,3753.99,265234.75
2018-12-04,btc,3956.89,279522.91
2018-12-03,btc,3894.13,274477.81
2018-12-02,btc,4139.88,288839.28
2018-12-01,btc,4214.67,293552.63
2018-11-30,btc,4017.27,280081.94
2018-11-29,btc,4278.85,299241.06
2018-11-28,btc,4257.42,300620.69
2018-11-27,btc,3820.72,270873.75
2018-11-26,btc,3779.13,267640.5
2018-11-25,btc,4009.97,283291.34
2018-11-24,btc,3880.76,273888.53
2018-11-23,btc,4347.11,307237.97
2018-11-22,btc,4365.94,309305.03
2018-11-21,btc,4602.17,327573.25
2018-11-20,btc,4451.87,317974.81
2018-11-19,btc,4871.49,349285.88
2018-11-18,btc,5623.54,403685.63
2018-11-17,btc,5554.33,399806.38
2018-11-16,btc,5575.55,400240.59
2018-11-15,btc,5648.03,406102.97
2018-11-14,btc,5738.35,415338.91
2018-11-13,btc,6359.49,461472.19
2018-11-12,btc,6371.27,464650.34
2018-11-11,btc,6411.27,465104.41
2018-11-10,btc,6409.22,464540.25
2018-11-09,btc,6385.62,462829.75
2018-11-08,btc,6453.72,470541.63
2018-11-07,btc,6530.14,472684.19
2018-11-06,btc,6461.01,472190.0
2018-11-05,btc,6419.66,467768.53
2018-11-04,btc,6376.13,465075.88
2018-11-03,btc,6361.26,463833.5
2018-11-02,btc,6388.44,465815.34
2018-11-01,btc,6377.78,467615.25
2018-10-31,btc,6317.61,468027.5
2018-10-30,btc,6334.27,466582.34
2018-10-29,btc,6332.63,466155.03
2018-10-28,btc,6486.39,474382.13
2018-10-27,btc,6480.38,473950.53
2018-10-26,btc,6474.75,473466.09
2018-10-25,btc,6476.29,474260.0
2018-10-24,btc,6495.84,475693.63
2018-10-23,btc,6475.74,474226.84
2018-10-22,btc,6487.16,475071.59
2018-10-21,btc,6482.35,476291.94
2018-10-20,btc,6489.19,476783.31
2018-10-19,btc,6465.41,475036.13
2018-10-18,btc,6476.71,476163.19
2018-10-17,btc,6544.43,481278.38
2018-10-16,btc,6596.11,484586.5
2018-10-15,btc,6596.54,486631.38
2018-10-14,btc,6290.93,463555.19
2018-10-13,btc,6285.99,463189.44
2018-10-12,btc,6274.58,462348.69
2018-10-11,btc,6256.24,464282.0
2018-10-10,btc,6585.53,488975.94
2018-10-09,btc,6642.64,493820.06
2018-10-08,btc,6652.23,491494.72
2018-10-07,btc,6602.95,487890.38
2018-10-06,btc,6588.31,488127.88
2018-10-05,btc,6622.48,490725.78
2018-10-04,btc,6576.69,484240.28
2018-10-03,btc,6502.59,480284.53
2018-10-02,btc,6556.1,480693.25
2018-10-01,btc,6589.62,483459.56
2018-09-30,btc,6625.56,480446.78
2018-09-29,btc,6601.96,478741.13
2018-09-28,btc,6644.13,481799.06
2018-09-27,btc,6676.75,484838.88
2018-09-26,btc,6495.0,470341.94
2018-09-25,btc,6446.47,468516.56
2018-09-24,btc,6595.41,479421.25
2018-09-23,btc,6710.63,484771.47
2018-09-22,btc,6721.98,485568.94
2018-09-21,btc,6734.95,486364.44
2018-09-20,btc,6519.67,467626.47
2018-09-19,btc,6398.54,462934.38
2018-09-18,btc,6371.3,463193.5
2018-09-17,btc,6281.2,455575.44
2018-09-16,btc,6517.18,468389.72
2018-09-15,btc,6543.2,470259.78
2018-09-14,btc,6512.71,468068.47
2018-09-13,btc,6517.31,469409.25
2018-09-12,btc,6351.8,458282.38
2018-09-11,btc,6321.2,459108.75
2018-09-10,btc,6329.7,458586.75
2018-09-09,btc,6300.86,452275.72
2018-09-08,btc,6225.98,446900.84
2018-09-07,btc,6467.07,464206.28
2018-09-06,btc,6529.17,469708.5
2018-09-05,btc,6792.83,487385.56
2018-09-04,btc,7361.66,526947.63
2018-09-03,btc,7260.06,516988.88
2018-09-02,btc,7272.72,516363.13
2018-09-01,btc,7193.25,510720.75
2018-08-31,btc,7037.58,499668.19
2018-08-30,btc,6978.23,493640.0
2018-08-29,btc,7047.16,497036.19
2018-08-28,btc,7096.28,497378.25
2018-08-27,btc,6884.64,483026.34
2018-08-26,btc,6707.26,469239.91
2018-08-25,btc,6763.19,473152.78
2018-08-24,btc,6719.96,470128.41
2018-08-23,btc,6534.88,458095.09
2018-08-22,btc,6376.71,445476.97
2018-08-21,btc,6488.76,453239.88
2018-08-20,btc,6308.53,440398.47
2018-08-19,btc,6506.07,456010.44
2018-08-18,btc,6423.76,450241.34
2018-08-17,btc,6580.63,461236.34
2018-08-16,btc,6334.73,443937.88
2018-08-15,btc,6308.52,441060.19
2018-08-14,btc,6199.71,433669.72
2018-08-13,btc,6297.57,440924.38
2018-08-12,btc,6322.69,435538.5
2018-08-11,btc,6295.73,433681.38
2018-08-10,btc,6184.71,426033.75
2018-08-09,btc,6568.23,451565.81
2018-08-08,btc,6305.8,432893.16
2018-08-07,btc,6753.12,463399.09
2018-08-06,btc,6951.8,478353.34
2018-08-05,btc,7068.48,484473.63
2018-08-04,btc,7032.85,482031.53
2018-08-03,btc,7434.39,509553.09
2018-08-02,btc,7567.15,519257.84
2018-08-01,btc,7624.91,521086.34
2018-07-31,btc,7780.44,532571.13
2018-07-30,btc,8180.48,561180.94
2018-07-29,btc,8218.46,563786.38
2018-07-28,btc,8192.15,561981.5
2018-07-27,btc,8165.01,560119.69
2018-07-26,btc,7951.58,545915.75
2018-07-25,btc,8181.39,562266.06
2018-07-24,btc,8424.27,580790.19
2018-07-23,btc,7711.11,530832.81
2018-07-22,btc,7418.49,509872.84
2018-07-21,btc,7419.29,509927.81
2018-07-20,btc,7354.13,505449.34
2018-07-19,btc,7466.86,515288.0
2018-07-18,btc,7370.78,505782.91
2018-07-17,btc,7321.04,500905.56
2018-07-16,btc,6741.75,462079.53
2018-07-15,btc,6359.64,435571.75
2018-07-14,btc,6276.12,429851.47
2018-07-13,btc,6238.05,427244.03
2018-07-12,btc,6228.81,426548.91
2018-07-11,btc,6394.71,439476.44
2018-07-10,btc,6329.95,435184.06
2018-07-09,btc,6741.75,462888.56
2018-07-08,btc,6773.88,466042.94
2018-07-07,btc,6856.93,471756.78
2018-07-06,btc,6673.5,459136.81
2018-07-05,btc,6639.14,457237.59
2018-07-04,btc,6597.55,453152.72
2018-07-03,btc,6529.59,447570.75
2018-07-02,btc,6614.18,454460.31
2018-07-01,btc,6385.82,437109.38
2018-06-30,btc,6404.0,438353.81
2018-06-29,btc,6218.3,425642.63
2018-06-28,btc,5903.44,406333.78
2018-06-27,btc,6157.13,422563.81
2018-06-26,btc,6093.67,416563.28
2018-06-25,btc,6249.18,425631.66
2018-06-24,btc,6173.23,418915.38
2018-06-23,btc,6162.48,418185.91
2018-06-22,btc,6083.69,412839.19
2018-06-21,btc,6729.74,457218.56
2018-06-20,btc,6776.55,461144.22
2018-06-19,btc,6769.94,462420.75
2018-06-18,btc,6734.82,458169.78
2018-06-17,btc,6499.27,442307.81
2018-06-16,btc,6550.16,445771.16
2018-06-15,btc,6456.58,439402.56
2018-06-14,btc,6675.35,451787.69
2018-06-13,btc,6349.9,429507.22
2018-06-12,btc,6582.36,444144.72
2018-06-11,btc,6906.92,465975.34
2018-06-10,btc,6786.02,458192.06
2018-06-09,btc,7531.98,508559.28
2018-06-08,btc,7624.92,514834.59
2018-06-07,btc,7678.24,517590.19
2018-06-06,btc,7653.98,511515.47
2018-06-05,btc,7633.76,512148.94
2018-06-04,btc,7514.47,503920.38
2018-06-03,btc,7720.25,517179.56
2018-06-02,btc,7643.45,512034.72
2018-06-01,btc,7541.45,505201.75
2018-05-31,btc,7494.17,505256.94
2018-05-30,btc,7406.52,499421.66
2018-05-29,btc,7472.59,506865.78
2018-05-28,btc,7135.99,480930.06
2018-05-27,btc,7368.22,499049.56
2018-05-26,btc,7355.88,498213.75
2018-05-25,btc,7480.14,506629.91
2018-05-24,btc,7587.34,517911.81
2018-05-23,btc,7557.82,516274.69
2018-05-22,btc,8041.78,546921.44
2018-05-21,btc,8418.99,573417.44
2018-05-20,btc,8513.25,578773.31
2018-05-19,btc,8247.18,560684.5
2018-05-18,btc,8250.97,560942.19
2018-05-17,btc,8094.32,548471.13
2018-05-16,btc,8368.83,567155.63
2018-05-15,btc,8510.38,579301.56
2018-05-14,btc,8716.79,588819.19
2018-05-13,btc,8723.94,587906.38
2018-05-12,btc,8504.89,573144.5
2018-05-11,btc,8441.49,568872.0
2018-05-10,btc,9043.94,608114.56
2018-05-09,btc,9325.18,628004.25
2018-05-08,btc,9234.82,620210.56
2018-05-07,btc,9373.01,629210.13
2018-05-06,btc,9654.8,645037.19
2018-05-05,btc,9858.15,658623.0
2018-05-04,btc,9700.76,648107.75
2018-05-03,btc,9743.86,649525.75
2018-05-02,btc,9235.92,615851.13
2018-05-01,btc,9119.01,609058.69
2018-04-30,btc,9240.55,614034.56
2018-04-29,btc,9419.08,627404.94
2018-04-28,btc,9348.48,622702.31
2018-04-27,btc,8987.05,598627.38
2018-04-26,btc,9281.51,620004.88
2018-04-25,btc,8845.74,591868.5
2018-04-24,btc,9697.5,643914.0
2018-04-23,btc,8930.88,594082.13
2018-04-22,btc,8802.46,582722.88
2018-04-21,btc,8895.58,588887.38
2018-04-20,btc,8845.83,585593.94
2018-04-19,btc,8294.31,546263.25
2018-04-18,btc,8163.42,536418.31
2018-04-17,btc,7902.09,518930.25
2018-04-16,btc,8058.67,527520.56
2018-04-15,btc,8329.11,543474.44
2018-04-14,btc,7986.24,521102.19
2018-04-13,btc,7895.96,515211.38
2018-04-12,btc,7889.25,515010.25
2018-04-11,btc,6968.32,454717.72
2018-04-10,btc,6834.76,443849.31
2018-04-09,btc,6770.73,439758.91
2018-04-08,btc,7023.52,455966.91
2018-04-07,btc,6911.09,448667.94
2018-04-06,btc,6636.32,430829.88
2018-04-05,btc,6811.47,441928.19
2018-04-04,btc,6853.84,445773.75
2018-04-03,btc,7456.11,484572.59
2018-04-02,btc,7083.8,461297.03
2018-04-01,btc,6844.23,445627.81
2018-03-31,btc,6973.53,454046.53
2018-03-30,btc,6890.52,448641.75
2018-03-29,btc,7165.7,466558.75
2018-03-28,btc,7954.48,518234.38
2018-03-27,btc,7833.04,508677.63
2018-03-26,btc,8209.4,532133.31
2018-03-25,btc,8495.78,552055.81
2018-03-24,btc,8668.12,563254.44
2018-03-23,btc,8879.62,576997.69
2018-03-22,btc,8728.47,568223.38
2018-03-21,btc,8929.28,581921.19
2018-03-20,btc,8913.47,581425.63
2018-03-19,btc,8630.65,562804.69
2018-03-18,btc,8223.68,534374.69
2018-03-17,btc,7916.88,514438.84
2018-03-16,btc,8338.35,541825.94
2018-03-15,btc,8300.86,539389.88
2018-03-14,btc,8269.81,536131.75
2018-03-13,btc,9194.85,596286.0
2018-03-12,btc,9205.12,598148.69
2018-03-11,btc,9578.63,623760.38
2018-03-10,btc,8866.0,577353.94
2018-03-09,btc,9337.55,608061.25
2018-03-08,btc,9395.01,611615.13
2018-03-07,btc,9965.57,646466.56
2018-03-06,btc,10779.9,699561.63
2018-03-05,btc,11573.3,752495.94
2018-03-04,btc,11512.6,750736.63
2018-03-03,btc,11489.7,749243.38
2018-03-02,btc,11086.4,722944.19
2018-03-01,btc,10951.0,714224.25
2018-02-28,btc,10397.9,677943.13
2018-02-27,btc,10725.6,696198.69
2018-02-26,btc,10366.7,671347.5
2018-02-25,btc,9664.73,625308.06
2018-02-24,btc,9813.07,634905.63
2018-02-23,btc,10301.1,666481.13
2018-02-22,btc,10005.0,650024.88
2018-02-21,btc,10690.4,692737.94
2018-02-20,btc,11403.7,739529.94
2018-02-19,btc,11225.3,721113.25
2018-02-18,btc,10551.8,677847.63
2018-02-17,btc,11112.7,713879.88
2018-02-16,btc,10233.9,657425.75
2018-02-15,btc,10166.4,649531.31
2018-02-14,btc,9494.63,608558.31
2018-02-13,btc,8598.31,552527.38
2018-02-12,btc,8926.57,573710.69
2018-02-11,btc,8129.97,523082.28
2018-02-10,btc,8621.9,554733.06
2018-02-09,btc,8736.98,562137.31
2018-02-08,btc,8265.59,531394.75
2018-02-07,btc,7621.3,489820.94
2018-02-06,btc,7754.0,497806.81
2018-02-05,btc,6955.27,446041.47
2018-02-04,btc,8277.01,530721.88
2018-02-03,btc,9174.91,588295.25
2018-02-02,btc,8830.75,566227.69
2018-02-01,btc,9170.54,586639.44
2018-01-31,btc,10221.1,649448.69
2018-01-30,btc,10106.3,643569.19
2018-01-29,btc,11296.4,718338.13
2018-01-28,btc,11786.3,749255.06
2018-01-27,btc,11440.7,727285.31
2018-01-26,btc,11171.4,710165.94
2018-01-25,btc,11259.4,715084.5
2018-01-24,btc,11359.4,723025.81
2018-01-23,btc,10868.4,692860.5
2018-01-22,btc,10931.4,698297.88
2018-01-21,btc,11600.1,740318.38
2018-01-20,btc,12899.2,823226.94
2018-01-19,btc,11607.4,740784.31
2018-01-18,btc,11474.9,732787.13
2018-01-17,btc,11188.6,714727.75
2018-01-16,btc,11490.5,735506.88
2018-01-15,btc,13819.8,877695.5
2018-01-14,btc,13772.0,875899.19
2018-01-13,btc,14360.2,913308.75
2018-01-12,btc,13980.6,889166.13
2018-01-11,btc,13405.8,853681.31
2018-01-10,btc,14973.3,952601.31
2018-01-09,btc,14595.4,929216.19
2018-01-08,btc,15170.1,962846.25
2018-01-07,btc,16477.6,1043526.38
2018-01-06,btc,17527.0,1109984.88
2018-01-05,btc,17429.5,1103810.25
2018-01-04,btc,15599.2,988911.31
2018-01-03,btc,15201.0,965263.5
2018-01-02,btc,14982.1,950614.25
2018-01-01,btc,13657.2,869622.25
2017-12-31,btc,14156.4,903603.06
2017-12-30,btc,12952.2,826738.94
2017-12-29,btc,14656.2,935505.25
2017-12-28,btc,14606.5,935838.44
2017-12-27,btc,15838.5,1015406.25
2017-12-26,btc,16099.8,1031031.19
2017-12-25,btc,14026.6,897842.63
2017-12-24,btc,13925.8,891390.44
2017-12-23,btc,14699.2,940895.81
2017-12-22,btc,13831.8,885373.5
2017-12-21,btc,15802.9,1011543.63
2017-12-20,btc,16624.6,1065803.13
2017-12-19,btc,17776.7,1138597.63
2017-12-18,btc,19114.2,1227131.63
2017-12-17,btc,19140.8,1226351.13
2017-12-16,btc,19497.4,1249198.5
2017-12-15,btc,17706.9,1134481.13
2017-12-14,btc,16564.0,1065562.13
2017-12-13,btc,16408.2,1057508.5
2017-12-12,btc,17415.4,1121551.75
2017-12-11,btc,16936.8,1089883.13
2017-12-10,btc,15455.4,996409.69
2017-12-09,btc,15178.2,978538.56
2017-12-08,btc,16569.4,1068229.25
2017-12-07,btc,17899.7,1155604.63
2017-12-06,btc,14291.5,922087.56
2017-12-05,btc,11916.7,766839.69
2017-12-04,btc,11657.2,750374.0
2017-12-03,btc,11323.2,730459.63
2017-12-02,btc,11074.6,714422.44
2017-12-01,btc,10975.6,708035.94
2017-11-30,btc,10233.6,659862.5
2017-11-29,btc,9888.61,636332.06
2017-11-28,btc,10058.8,647786.69
2017-11-27,btc,9818.35,633013.56
2017-11-26,btc,9330.55,603406.63
2017-11-25,btc,8790.92,568508.81
2017-11-24,btc,8253.69,533766.19
2017-11-23,btc,8038.77,518942.81
2017-11-22,btc,8253.55,535407.75
2017-11-21,btc,8071.26,523582.63
2017-11-20,btc,8200.64,533820.63
2017-11-19,btc,8036.49,522452.22
2017-11-18,btc,7790.15,506437.66
2017-11-17,btc,7708.99,501161.47
2017-11-16,btc,7871.69,513942.63
2017-11-15,btc,7315.54,477412.16
2017-11-14,btc,6635.75,433978.06
2017-11-13,btc,6559.49,429187.44
2017-11-12,btc,5950.07,387706.56
2017-11-11,btc,6357.6,414261.22
2017-11-10,btc,6618.14,431238.0
2017-11-09,btc,7143.58,464118.41
2017-11-08,btc,7459.69,484245.78
2017-11-07,btc,7144.38,464741.91
2017-11-06,btc,7022.76,453810.75
2017-11-05,btc,7407.41,478148.31
2017-11-04,btc,7379.95,476375.78
2017-11-03,btc,7207.76,465260.91
2017-11-02,btc,7078.5,457058.75
2017-11-01,btc,6767.31,436897.53
2017-10-31,btc,6468.4,418764.22
2017-10-30,btc,6130.53,397564.84
2017-10-29,btc,6153.85,400184.88
2017-10-28,btc,5753.09,374152.19
2017-10-27,btc,5780.9,375960.81
2017-10-26,btc,5904.83,382810.13
2017-10-25,btc,5750.8,373341.94
2017-10-24,btc,5526.64,359673.75
2017-10-23,btc,5930.32,385574.56
2017-10-22,btc,6008.42,390727.56
2017-10-21,btc,6031.6,392234.97
2017-10-20,btc,6011.45,390924.59
2017-10-19,btc,5708.52,370996.72
2017-10-18,btc,5590.69,363618.47
2017-10-17,btc,5605.51,364498.28
2017-10-16,btc,5725.59,370417.03
2017-10-15,btc,5678.19,367350.5
2017-10-14,btc,5831.79,377287.66
2017-10-13,btc,5647.21,365346.25
2017-10-12,btc,5446.91,354321.5
2017-10-11,btc,4826.48,314445.16
2017-10-10,btc,4781.99,312024.88
2017-10-09,btc,4772.02,311851.5
2017-10-08,btc,4610.48,301479.28
2017-10-07,btc,4426.89,289474.34
2017-10-06,btc,4370.81,285807.28
2017-10-05,btc,4328.41,281952.63
2017-10-04,btc,4229.36,275014.13
2017-10-03,btc,4317.48,282708.59
2017-10-02,btc,4409.32,287950.63
2017-10-01,btc,4403.74,287586.25
2017-09-30,btc,4338.71,283339.47
2017-09-29,btc,4163.07,271869.28
2017-09-28,btc,4174.73,273277.81
2017-09-27,btc,4200.67,276026.03
2017-09-26,btc,3892.35,254773.78
2017-09-25,btc,3926.07,255675.5
2017-09-24,btc,3682.84,238611.2
2017-09-23,btc,3792.4,245709.59
2017-09-22,btc,3630.7,235233.05
2017-09-21,btc,3631.04,235291.39
2017-09-20,btc,3905.95,251105.7
2017-09-19,btc,3924.97,252355.94
2017-09-18,btc,4065.2,260794.77
2017-09-17,btc,3582.88,229680.52
2017-09-16,btc,3625.04,232383.19
2017-09-15,btc,3637.52,233183.22
2017-09-14,btc,3154.95,202295.39
2017-09-13,btc,3882.59,248485.77
2017-09-12,btc,4130.81,264479.25
2017-09-11,btc,4161.27,266030.0
2017-09-10,btc,4122.94,262961.13
2017-09-09,btc,4226.06,269538.13
2017-09-08,btc,4228.75,269709.69
2017-09-07,btc,4599.88,294438.31
2017-09-06,btc,4597.12,294468.53
2017-09-05,btc,4376.53,280535.56
2017-09-04,btc,4236.31,271272.13
2017-09-03,btc,4582.96,293401.09
2017-09-02,btc,4578.77,293132.84
2017-09-01,btc,4892.01,313186.47
2017-08-31,btc,4703.39,300687.72
2017-08-30,btc,4565.3,292110.72
2017-08-29,btc,4579.02,293103.06
2017-08-28,btc,4382.66,280051.97
2017-08-27,btc,4382.88,280504.31
2017-08-26,btc,4352.4,278553.59
2017-08-25,btc,4371.6,279782.41
2017-08-24,btc,4334.68,277592.91
2017-08-23,btc,4151.52,265863.34
2017-08-22,btc,4100.52,262710.06
2017-08-21,btc,4001.74,256531.55
2017-08-20,btc,4087.66,261978.13
2017-08-19,btc,4193.7,268774.25
2017-08-18,btc,4160.62,266654.16
2017-08-17,btc,4331.69,277942.88
2017-08-16,btc,4376.63,280826.47
2017-08-15,btc,4181.93,268124.47
2017-08-14,btc,4325.13,277175.94
2017-08-13,btc,4073.26,261238.53
2017-08-12,btc,3884.71,249145.88
2017-08-11,btc,3650.62,234132.52
2017-08-10,btc,3381.28,216706.23
2017-08-09,btc,3342.47,213433.42
2017-08-08,btc,3419.94,217805.72
2017-08-07,btc,3378.94,215643.95
2017-08-06,btc,3213.94,204503.0
2017-08-05,btc,3252.91,206962.48
2017-08-04,btc,2895.89,184247.52
2017-08-03,btc,2804.73,178633.25
2017-08-02,btc,2710.67,172479.92
2017-08-01,btc,2718.26,174213.28
2017-07-31,btc,2875.34,184510.58
2017-07-30,btc,2757.18,176762.81
2017-07-29,btc,2726.45,174792.7
2017-07-28,btc,2809.01,180085.63
2017-07-27,btc,2671.78,171287.81
2017-07-26,btc,2529.45,162676.77
2017-07-25,btc,2576.48,165873.78
2017-07-24,btc,2754.86,177275.25
2017-07-23,btc,2730.4,175783.14
2017-07-22,btc,2810.12,180915.53
2017-07-21,btc,2667.76,171750.39
2017-07-20,btc,2817.6,181368.92
